42800.0,7.41,[24900.0, -20700.0, 57850.0, 45175.928324717359, 7.45, 0.040000000000000036, 7.838000000000001, 0.50302683825020689],[[ 1.    7.45]]
11000.0,7.41,[42800.0, 17900.0, 58790.0, 44753.22223036013, 7.41, -0.040000000000000036, 7.734, 0.4723176896962466],[[ 1.    7.41]]
44400.0,7.2,[11000.0, -31800.0, 56970.0, 46264.134056523741, 7.41, 0.0, 7.6299999999999999, 0.41412558481697315],[[ 1.    7.41]]
78800.0,6.91,[44400.0, 33400.0, 58930.0, 45264.092833061397, 7.2, -0.20999999999999996, 7.5010000000000003, 0.31526020998533894],[[ 1.   7.2]]
495200.0,6.29,[78800.0, 34400.0, 64770.0, 43654.989405565088, 6.91, -0.29000000000000004, 7.3679999999999994, 0.24903011866037408],[[ 1.    6.91]]
66400.0,6.38,[495200.0, 416400.0, 105680.0, 136797.77629771619, 6.29, -0.6200000000000001, 7.2060000000000004, 0.35014853990842232],[[ 1.    6.29]]
166500.0,6.87,[66400.0, -428800.0, 95040.0, 135293.0316017791, 6.38, 0.08999999999999986, 7.0950000000000006, 0.41284985164100524],[[ 1.    6.38]]
87800.0,6.62,[166500.0, 100100.0, 102480.0, 136962.18310175987, 6.87, 0.4900000000000002, 7.0449999999999999, 0.4067493085427436],[[ 1.    6.87]]
58200.0,6.5,[87800.0, -78700.0, 106340.0, 135946.36589478955, 6.62, -0.25, 6.9950000000000001, 0.42478818250982459],[[ 1.    6.62]]
63800.0,6.29,[58200.0, -29600.0, 107600.0, 135434.99547753527, 6.5, -0.1200000000000001, 6.903999999999999, 0.42360830964465285],[[ 1.   6.5]]
36200.0,6.42,[63800.0, 5600.0, 111490.0, 133549.32010309899, 6.29, -0.20999999999999996, 6.7879999999999994, 0.41698441217868093],[[ 1.    6.29]]
108400.0,6.13,[36200.0, -27600.0, 110830.0, 133902.99511213333, 6.42, 0.1299999999999999, 6.6889999999999983, 0.37273180706776293],[[ 1.    6.42]]
133400.0,6.05,[108400.0, 72200.0, 120570.0, 129765.68151865115, 6.13, -0.29000000000000004, 6.5609999999999999, 0.31907522623983214],[[ 1.    6.13]]
33200.0,6.21,[133400.0, 25000.0, 129470.0, 127264.27660580953, 6.05, -0.08000000000000007, 6.4460000000000006, 0.27177932224508922],[[ 1.    6.05]]
46800.0,6.46,[33200.0, -100200.0, 124910.0, 129790.01849140789, 6.21, 0.16000000000000014, 6.3759999999999994, 0.23022597594537422],[[ 1.    6.21]]
54600.0,6.62,[46800.0, 13600.0, 80070.0, 41634.986489730007, 6.46, 0.25, 6.3930000000000007, 0.22952341928439465],[[ 1.    6.46]]
24000.0,6.46,[54600.0, 7800.0, 78890.0, 42169.478298883427, 6.62, 0.16000000000000014, 6.4169999999999998, 0.2392509143138225],[[ 1.    6.62]]
29800.0,6.05,[24000.0, -30600.0, 64640.0, 33300.786777492212, 6.46, -0.16000000000000014, 6.3759999999999994, 0.18768057970924967],[[ 1.    6.46]]
79800.0,5.8,[29800.0, 5800.0, 58840.0, 33808.969224157074, 6.05, -0.41000000000000014, 6.319, 0.19143928541446248],[[ 1.    6.05]]
86600.0,5.96,[79800.0, 50000.0, 61000.0, 34384.182409939604, 5.8, -0.25, 6.2489999999999997, 0.23539116381036915],[[ 1.   5.8]]
51900.0,5.84,[86600.0, 6800.0, 63280.0, 35239.545967563201, 5.96, 0.16000000000000014, 6.2159999999999993, 0.25000799987200417],[[ 1.    5.96]]
145800.0,5.3,[51900.0, -34700.0, 64850.0, 34336.256348064504, 5.84, -0.1200000000000001, 6.1579999999999995, 0.26289922023467477],[[ 1.    5.84]]
84000.0,5.34,[145800.0, 93900.0, 68590.0, 40380.947240004163, 5.3, -0.54, 6.0750000000000002, 0.36846302392506097],[[ 1.   5.3]]
216600.0,5.3,[84000.0, -61800.0, 63650.0, 34784.055255245905, 5.34, 0.040000000000000036, 6.0040000000000004, 0.42974876381439431],[[ 1.    5.34]]
114200.0,5.22,[216600.0, 132600.0, 81990.0, 55858.973316737574, 5.3, -0.040000000000000036, 5.9129999999999994, 0.47087259423330219],[[ 1.   5.3]]
56000.0,5.22,[114200.0, -102400.0, 88730.0, 55269.449970123642, 5.22, -0.08000000000000007, 5.7889999999999997, 0.47376048801055587],[[ 1.    5.22]]
65700.0,5.09,[56000.0, -58200.0, 88870.0, 55184.527722904364, 5.22, 0.0, 5.6489999999999991, 0.41008413770834889],[[ 1.    5.22]]
107100.0,4.76,[65700.0, 9700.0, 93040.0, 51583.101884241121, 5.09, -0.1299999999999999, 5.5119999999999987, 0.33893362181996645],[[ 1.    5.09]]
463500.0,4.31,[107100.0, 41400.0, 100770.0, 47126.447988364242, 4.76, -0.33000000000000007, 5.3829999999999991, 0.35474075040795644],[[ 1.    4.76]]
141000.0,4.26,[463500.0, 356400.0, 139140.0, 117736.89481211911, 4.31, -0.4500000000000002, 5.234, 0.44875828683156377],[[ 1.    4.31]]
75400.0,4.31,[141000.0, -322500.0, 144580.0, 116433.17224914899, 4.26, -0.04999999999999982, 5.0640000000000001, 0.46329688106008232],[[ 1.    4.26]]
228000.0,3.81,[75400.0, -65600.0, 146930.0, 114764.0627548537, 4.31, 0.04999999999999982, 4.9109999999999996, 0.43343857696333404],[[ 1.    4.31]]
101600.0,4.1,[228000.0, 152600.0, 155150.0, 117304.42660019272, 3.81, -0.49999999999999956, 4.7620000000000005, 0.52130221561010082],[[ 1.    3.81]]
